name,bytes,build,threads,mode,time,reads_per_sec,mapped,matches
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,6,Sequential,1.129433404,885399.7025928232,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,12,Prefetch,0.430396377,2323439.632485568,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,12,Batch,0.640563328,1561125.8969854733,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,12,Sequential,0.652711636,1532070.1284387703,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block256>>",2625399568,108.977339857,1,Batch,2.462833226,406036.4256268159,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block256>>",2625399568,108.977339857,1,Sequential,4.181383303,239155.3052030734,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block256>>",2625399568,108.977339857,6,Batch,0.442141257,2261720.624727857,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block256>>",2625399568,108.977339857,6,Sequential,0.699472188,1429649.4087338895,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block256>>",2625399568,108.977339857,12,Batch,0.311684333,3208374.288097439,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block256>>",2625399568,108.977339857,12,Sequential,0.408759895,2446423.957516674,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block512>>",2038814048,109.973459553,1,Batch,3.35346579,298198.95672769035,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block512>>",2038814048,109.973459553,1,Sequential,4.486733081,222879.31596258914,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block512>>",2038814048,109.973459553,6,Batch,0.587426576,1702340.4130084845,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block512>>",2038814048,109.973459553,6,Sequential,0.794833111,1258125.7450911605,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block512>>",2038814048,109.973459553,12,Batch,0.451319542,2215725.017287197,148339,4280960
"genedex::FmIndex<i64, FlatTextWithRankSupport<i64, Block512>>",2038814048,109.973459553,12,Sequential,0.503726854,1985202.8774308707,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block256>>",1683717170,111.27951343,1,Batch,3.74357152,267124.58801909036,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block256>>",1683717170,111.27951343,1,Sequential,4.376568196,228489.52768837422,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block256>>",1683717170,111.27951343,6,Batch,0.729798022,1370242.1352958942,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block256>>",1683717170,111.27951343,6,Sequential,0.940951135,1062754.4436725718,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block256>>",1683717170,111.27951343,12,Batch,0.530289903,1885760.9664877967,148339,4280960
